iteration,mg,algorithm,episode_reward,display_reward
301,3,TRPO-MADRL,-8090.494740906375,-7356.5653377711
302,3,TRPO-MADRL,-8012.997896007606,-7394.661794257172
303,3,TRPO-MADRL,-8463.751550630755,-7453.055666097305
304,3,TRPO-MADRL,-8192.689664523376,-7555.000298811169
305,3,TRPO-MADRL,-8381.947360519693,-7609.867514087491
306,3,TRPO-MADRL,-8224.591223054125,-7727.4721163092545
307,3,TRPO-MADRL,-7909.427381421997,-7830.705486826
308,3,TRPO-MADRL,-8045.621201714721,-7968.417299393459
309,3,TRPO-MADRL,-8140.959032376199,-8093.567506038433
310,3,TRPO-MADRL,-7917.704646624602,-8061.137844940265
311,3,TRPO-MADRL,-8064.382159165214,-8035.1932690525055
312,3,TRPO-MADRL,-8114.962960781428,-8005.571076454769
313,3,TRPO-MADRL,-4924.12105780737,-7852.049121989407
314,3,TRPO-MADRL,-8301.856458064014,-7838.30251585653
315,3,TRPO-MADRL,-8159.424796300949,-7825.719667366689
316,3,TRPO-MADRL,-3919.190998979385,-7621.890244718284
317,3,TRPO-MADRL,-3779.499153279489,-7422.9960407091885
318,3,TRPO-MADRL,-4547.687852190875,-7254.702199117373
319,3,TRPO-MADRL,-7800.164053132516,-7224.187768251093
320,3,TRPO-MADRL,-8161.568704971264,-7209.964116175099
321,3,TRPO-MADRL,-7866.298956705153,-7189.535761175777
322,3,TRPO-MADRL,-8045.925046263787,-7374.192564555182
323,3,TRPO-MADRL,-7712.575127477789,-7482.556848368836
324,3,TRPO-MADRL,-7927.000314944821,-7478.937854829678
325,3,TRPO-MADRL,-7708.980588958946,-7456.552917072097
326,3,TRPO-MADRL,-8016.055208595738,-7453.575335779672
327,3,TRPO-MADRL,-8207.041599324677,-7461.3370839123545
328,3,TRPO-MADRL,-8229.141887335634,-7451.9526973805505
329,3,TRPO-MADRL,-8649.090947357496,-7470.2087486939145
330,3,TRPO-MADRL,-8516.158268342475,-7475.577185006828
331,3,TRPO-MADRL,-8045.903554415223,-7468.429678261271
332,3,TRPO-MADRL,-8640.833315572123,-7497.685915627276
333,3,TRPO-MADRL,-8351.927050030483,-7509.938149559906
334,3,TRPO-MADRL,-7966.550247494115,-7502.961798164622
335,3,TRPO-MADRL,-7923.701727379546,-7503.20168139482
336,3,TRPO-MADRL,-8565.465148760159,-7523.245000978617
337,3,TRPO-MADRL,-8414.55725697537,-7535.228772826376
338,3,TRPO-MADRL,-4175.32233236214,-7505.276823808566
339,3,TRPO-MADRL,-7569.782450190485,-7475.993863493625
340,3,TRPO-MADRL,-7759.525430614003,-7459.997888866147
341,3,TRPO-MADRL,-8148.388681055981,-7629.165796149211
342,3,TRPO-MADRL,-7807.029958568707,-7790.26702836078
343,3,TRPO-MADRL,-3043.13595289472,-7730.084952388935
344,3,TRPO-MADRL,-3592.914169838427,-7561.79495705717
345,3,TRPO-MADRL,-7477.679319397321,-7534.439381634213
346,3,TRPO-MADRL,-3462.0494301091358,-7358.269400570372
347,3,TRPO-MADRL,-8251.846088416993,-7366.506242256501
348,3,TRPO-MADRL,-7924.159799738865,-7374.969629146944
349,3,TRPO-MADRL,-7770.27535314722,-7368.70063067504
350,3,TRPO-MADRL,-8259.268336344856,-7390.712140570477
351,3,TRPO-MADRL,-8130.382113292366,-7395.2852167583405
352,3,TRPO-MADRL,-8372.5745318034,-7401.90653405749
353,3,TRPO-MADRL,-8202.923796790077,-7400.8578104356675
354,3,TRPO-MADRL,-7913.415992546008,-7371.4308122432085
355,3,TRPO-MADRL,-8148.901917225306,-7356.74055819852
356,3,TRPO-MADRL,-7953.624110817765,-7353.049380454622
357,3,TRPO-MADRL,-7964.125031683131,-7325.981049099063
358,3,TRPO-MADRL,-8378.767787533636,-7327.054678599188
359,3,TRPO-MADRL,-7818.410055023892,-7321.129070900381
360,3,TRPO-MADRL,-8469.489610969064,-7342.960586243961
361,3,TRPO-MADRL,-5521.844334839976,-7221.215753687154
362,3,TRPO-MADRL,-8198.932258094526,-7212.59075373192
363,3,TRPO-MADRL,-8617.646134099004,-7390.283705801395
364,3,TRPO-MADRL,-8541.422509471016,-7429.149308172616
365,3,TRPO-MADRL,-7744.489923860836,-7428.5478879024895
366,3,TRPO-MADRL,-7662.350296460506,-7409.10635251867
367,3,TRPO-MADRL,-8134.233353342652,-7422.194488309628
368,3,TRPO-MADRL,-8476.088226243452,-7639.5125792435765
369,3,TRPO-MADRL,-8094.530478040586,-7819.577231571664
370,3,TRPO-MADRL,-8071.307355312871,-7843.322353008286
371,3,TRPO-MADRL,-4730.026341766277,-7894.041429474571
372,3,TRPO-MADRL,-7988.537828307295,-7883.509099070183
373,3,TRPO-MADRL,-5019.759867906356,-7767.333101796883
374,3,TRPO-MADRL,-7790.369508132946,-7768.136867996311
375,3,TRPO-MADRL,-8302.330204587874,-7769.859342726034
376,3,TRPO-MADRL,-7912.60322105761,-7761.148187036642
377,3,TRPO-MADRL,-8035.5050907730865,-7747.66540939543
378,3,TRPO-MADRL,-7679.130048225044,-7726.713659452828
379,3,TRPO-MADRL,-8439.690008380407,-7747.764620086205
380,3,TRPO-MADRL,-7965.961248920972,-7740.446993354031
381,3,TRPO-MADRL,-7848.06906566506,-7736.224791547924
382,3,TRPO-MADRL,-7920.603239042125,-7734.483919842282
383,3,TRPO-MADRL,-7945.886544443475,-7717.168670118677
384,3,TRPO-MADRL,-7641.758001612975,-7710.102587982239
385,3,TRPO-MADRL,-8013.614179839947,-7691.867570737075
386,3,TRPO-MADRL,-7727.254954929946,-7780.083995540674
387,3,TRPO-MADRL,-7879.224638110763,-7767.295690741323
388,3,TRPO-MADRL,-8031.761090560994,-7743.860288999804
389,3,TRPO-MADRL,-7681.377897229781,-7709.458504510154
390,3,TRPO-MADRL,-7583.979401072907,-7703.038083598636
391,3,TRPO-MADRL,-8026.398509288606,-7717.60001211176
392,3,TRPO-MADRL,-7611.096089398086,-7696.674521553978
393,3,TRPO-MADRL,-7502.600577235079,-7657.735015593643
394,3,TRPO-MADRL,-7803.111416112511,-7646.07825311652
395,3,TRPO-MADRL,-8157.957806069028,-7649.544271146766
396,3,TRPO-MADRL,-7551.328214101759,-7762.396346040186
397,3,TRPO-MADRL,-8432.535878922747,-7780.156268064803
398,3,TRPO-MADRL,-8453.39299796768,-7917.501593267257
399,3,TRPO-MADRL,-7770.799446171619,-7916.718790788804
400,3,TRPO-MADRL,-8050.411580930333,-7906.642045842501
401,3,TRPO-MADRL,-7535.038422365168,-7891.539453894805
402,3,TRPO-MADRL,-7238.880987939078,-7859.674489781443
403,3,TRPO-MADRL,-8551.470005940206,-7894.568088090051
404,3,TRPO-MADRL,-7875.455831213642,-7871.998721003379
405,3,TRPO-MADRL,-7716.809088958379,-7862.032634604876
406,3,TRPO-MADRL,-7968.7012712055375,-7866.857922826494
407,3,TRPO-MADRL,-8006.501106266248,-7870.29383751546
408,3,TRPO-MADRL,-8067.421148292844,-7875.1552216694345
409,3,TRPO-MADRL,-7354.424438099424,-7863.661879128893
410,3,TRPO-MADRL,-8429.705631011031,-7880.3055371757355
411,3,TRPO-MADRL,-7855.714953048773,-7885.443937100488
412,3,TRPO-MADRL,-7924.8427723710065,-7887.2686624708995
413,3,TRPO-MADRL,-7659.759968181459,-7872.388617575717
414,3,TRPO-MADRL,-7677.811551709216,-7872.245963754895
415,3,TRPO-MADRL,-7781.426086056501,-7880.143831154239
416,3,TRPO-MADRL,-7758.393126375597,-7869.423615837718
417,3,TRPO-MADRL,-7747.066372770376,-7874.862427172609
418,3,TRPO-MADRL,-7964.751118402436,-7893.3484488193035
419,3,TRPO-MADRL,-6850.678076763411,-7855.25111524534
420,3,TRPO-MADRL,-7818.239765086904,-7841.662393606055
421,3,TRPO-MADRL,-8209.246759225975,-7867.979135411024
422,3,TRPO-MADRL,-8040.432905378462,-7852.295016469252
423,3,TRPO-MADRL,-7963.839521475946,-7832.712877409584
424,3,TRPO-MADRL,-7662.459455081219,-7828.379277765966
425,3,TRPO-MADRL,-7609.734115541456,-7810.752179150411
426,3,TRPO-MADRL,-7764.904854095332,-7819.946836419618
427,3,TRPO-MADRL,-7345.212083413367,-7824.20008023859
428,3,TRPO-MADRL,-7799.496327854888,-7794.121133115176
429,3,TRPO-MADRL,-7403.858134196827,-7775.257225234505
430,3,TRPO-MADRL,-7327.251068545189,-7759.674904417977
431,3,TRPO-MADRL,-7480.570286246109,-7740.1496650195995
432,3,TRPO-MADRL,-7692.125185707204,-7727.574628197238
433,3,TRPO-MADRL,-7621.625397939239,-7709.742798183093
434,3,TRPO-MADRL,-7564.001114393509,-7718.125865234857
435,3,TRPO-MADRL,-7774.922989618907,-7691.934559579173
436,3,TRPO-MADRL,-7155.728489298625,-7663.935101029167
437,3,TRPO-MADRL,-7560.948018781073,-7649.379310885569
438,3,TRPO-MADRL,-7519.191698479724,-7643.7565800975
439,3,TRPO-MADRL,-7396.861233288095,-7632.518567360655
440,3,TRPO-MADRL,-7048.9607813587645,-7603.219955172746
441,3,TRPO-MADRL,-7049.955747784225,-7574.88246002909
442,3,TRPO-MADRL,-7446.975078325819,-7562.878808251308
443,3,TRPO-MADRL,-7461.29474909545,-7542.74055347903
444,3,TRPO-MADRL,-7610.534158707655,-7573.134796756799
445,3,TRPO-MADRL,-7707.268018011246,-7568.695926873773
446,3,TRPO-MADRL,-7247.71356798962,-7530.234599224317
447,3,TRPO-MADRL,-7295.288438409139,-7500.428820545545
448,3,TRPO-MADRL,-7145.224191436484,-7467.684207343967
449,3,TRPO-MADRL,-7091.364175235849,-7444.840396150152
450,3,TRPO-MADRL,-7312.181095376715,-7432.938275343563
451,3,TRPO-MADRL,-6939.694084866531,-7399.92984457441
452,3,TRPO-MADRL,-6999.846527823074,-7386.115222350798
453,3,TRPO-MADRL,-7096.941797678712,-7358.013041143751
454,3,TRPO-MADRL,-7040.951578408989,-7343.496778912238
455,3,TRPO-MADRL,-7086.78203148158,-7333.8780174296935
456,3,TRPO-MADRL,-7160.268465108548,-7321.065944584191
457,3,TRPO-MADRL,-7427.551899346446,-7310.48301312976
458,3,TRPO-MADRL,-7088.640107424795,-7289.1636015091835
459,3,TRPO-MADRL,-6880.111449286411,-7261.808014904898
460,3,TRPO-MADRL,-6945.623066026912,-7228.636017961219
461,3,TRPO-MADRL,-6964.339417808467,-7220.980455101613
462,3,TRPO-MADRL,-7016.89102006239,-7199.218175152866
463,3,TRPO-MADRL,-7167.997667664244,-7185.170413920246
464,3,TRPO-MADRL,-6858.4660814663,-7163.634607847375
465,3,TRPO-MADRL,-7224.555802381017,-7170.658408688265
466,3,TRPO-MADRL,-6459.907754416636,-7147.056488953561
467,3,TRPO-MADRL,-7071.3416547029965,-7132.031152008649
468,3,TRPO-MADRL,-6547.959308885884,-7095.4977344002655
469,3,TRPO-MADRL,-6635.858132406577,-7056.510693348222
470,3,TRPO-MADRL,-7348.674050113192,-7042.166934632301
471,3,TRPO-MADRL,-7141.8943207302345,-7037.934164741925
472,3,TRPO-MADRL,-7178.918080160671,-7033.279350411986
473,3,TRPO-MADRL,-6956.356915757018,-7025.724659384808
474,3,TRPO-MADRL,-7300.336390937064,-7034.083548012856
475,3,TRPO-MADRL,-6970.908505650719,-7020.432644423817
476,3,TRPO-MADRL,-7112.878062201298,-7027.360003517208
477,3,TRPO-MADRL,-7043.6173854925055,-7029.110837823985
478,3,TRPO-MADRL,-6937.484300943428,-7022.732537954573
479,3,TRPO-MADRL,-7174.511862881041,-7028.074949333455
480,3,TRPO-MADRL,-6267.548344092511,-6995.305601837892
481,3,TRPO-MADRL,-5865.730438160008,-6943.52408075995
482,3,TRPO-MADRL,-6631.925089173619,-6911.699008353038
483,3,TRPO-MADRL,-6069.273754632399,-6870.9243542413415
484,3,TRPO-MADRL,-6208.320172326139,-6844.052703162931
485,3,TRPO-MADRL,-6017.847615249068,-6806.941685131817
486,3,TRPO-MADRL,-5990.115239678169,-6767.972718006606
487,3,TRPO-MADRL,-5741.8481399801385,-6716.971002803314
488,3,TRPO-MADRL,-5957.9454012142905,-6668.568912145317
489,3,TRPO-MADRL,-6346.137821531693,-6648.075781747932
490,3,TRPO-MADRL,-5784.2302182444255,-6590.462758382468
491,3,TRPO-MADRL,-4760.963245992742,-6522.504978045513
492,3,TRPO-MADRL,-5615.170206991233,-6464.258120137042
493,3,TRPO-MADRL,-5939.922776831889,-6439.936658854883
494,3,TRPO-MADRL,-5943.906158830934,-6412.258579911857
495,3,TRPO-MADRL,-5570.581562722621,-6341.134880416235
496,3,TRPO-MADRL,-6227.829878383986,-6304.572302722385
497,3,TRPO-MADRL,-5920.168235589974,-6254.222308939556
498,3,TRPO-MADRL,-5754.666748938167,-6206.154702266803
499,3,TRPO-MADRL,-6497.771169171044,-6174.052093396162
500,3,TRPO-MADRL,-5474.2515978689,-6114.185817084889
501,3,TRPO-MADRL,-6417.453051700311,-6417.453051700311
502,3,TRPO-MADRL,-5158.257997586143,-5787.855524643227
503,3,TRPO-MADRL,-5301.152354097299,-5625.62113446125
504,3,TRPO-MADRL,-6653.380170435814,-5882.560893454892
505,3,TRPO-MADRL,-6762.252725138928,-6058.499259791699
506,3,TRPO-MADRL,-6346.001830684777,-6106.416354940546
507,3,TRPO-MADRL,-6258.461508569797,-6128.137091173296
508,3,TRPO-MADRL,-6473.702678390433,-6171.332789575437
509,3,TRPO-MADRL,-5879.116310163319,-6138.86429186298
510,3,TRPO-MADRL,-5808.30621182374,-6105.808483859057
511,3,TRPO-MADRL,-6227.732568003208,-6116.892491508524
512,3,TRPO-MADRL,-6441.318028189559,-6143.927952898611
513,3,TRPO-MADRL,-6186.8436010915975,-6147.229156605764
514,3,TRPO-MADRL,-6556.337171335013,-6176.4511576578525
515,3,TRPO-MADRL,-6213.322069291189,-6178.909218433409
516,3,TRPO-MADRL,-5946.626661891662,-6164.39155864955
517,3,TRPO-MADRL,-6174.3113407808805,-6164.97507524551
518,3,TRPO-MADRL,-6347.412062138111,-6175.11046340621
519,3,TRPO-MADRL,-6510.654222834623,-6192.7706612708635
520,3,TRPO-MADRL,-6081.0353306532,-6187.18389473998
521,3,TRPO-MADRL,-5529.131421333994,-6155.848062673029
522,3,TRPO-MADRL,-5378.968887096096,-6120.5353728740765
523,3,TRPO-MADRL,-6605.724833796634,-6141.630566827232
524,3,TRPO-MADRL,-6487.432117770688,-6156.038964783209
525,3,TRPO-MADRL,-5668.370333652232,-6136.53221953797
526,3,TRPO-MADRL,-5987.709692608915,-6119.342485174315
527,3,TRPO-MADRL,-4871.1006849537225,-6107.856192669017
528,3,TRPO-MADRL,-5530.92930195336,-6117.047270583259
529,3,TRPO-MADRL,-5853.735180526509,-6085.061470986888
530,3,TRPO-MADRL,-5599.144435408656,-6038.537139397677
531,3,TRPO-MADRL,-4764.222131526756,-5975.265951431356
532,3,TRPO-MADRL,-5639.9183177072055,-5950.524223796852
533,3,TRPO-MADRL,-5216.625096583532,-5900.241120524576
534,3,TRPO-MADRL,-5566.866317682252,-5887.7511208253345
535,3,TRPO-MADRL,-5523.929871841042,-5876.376067226026
536,3,TRPO-MADRL,-5175.956439956744,-5834.305022104167
537,3,TRPO-MADRL,-5517.765207912215,-5797.362909293073
538,3,TRPO-MADRL,-5239.206094492572,-5759.457409029113
539,3,TRPO-MADRL,-5784.790470916395,-5728.595541012368
540,3,TRPO-MADRL,-4694.90094648715,-5667.8586961002065
541,3,TRPO-MADRL,-4441.840958725145,-5607.667267973546
542,3,TRPO-MADRL,-5392.915216078478,-5576.4114229854495
543,3,TRPO-MADRL,-5538.912655880975,-5544.071446735164
544,3,TRPO-MADRL,-5885.146780231563,-5519.051149031042
545,3,TRPO-MADRL,-5589.149198188775,-5499.375703732465
546,3,TRPO-MADRL,-6615.344895667644,-5542.824242705811
547,3,TRPO-MADRL,-6092.613276043244,-5571.370018263697
548,3,TRPO-MADRL,-5917.23956156673,-5543.830607374501
549,3,TRPO-MADRL,-6532.717146736907,-5545.642008533148
550,3,TRPO-MADRL,-5962.337604846029,-5557.400699380901
551,3,TRPO-MADRL,-5660.383069483472,-5544.307634455883
552,3,TRPO-MADRL,-5917.677507793847,-5586.170707369489
553,3,TRPO-MADRL,-6098.495251875582,-5608.873345366377
554,3,TRPO-MADRL,-6665.614049188248,-5641.348500112846
555,3,TRPO-MADRL,-6159.728243287112,-5663.771852427984
556,3,TRPO-MADRL,-6277.807679935335,-5724.315274364328
557,3,TRPO-MADRL,-5760.73097441712,-5729.147780632725
558,3,TRPO-MADRL,-5593.6122812452,-5744.227268019191
559,3,TRPO-MADRL,-6187.302277561466,-5769.044706414359
560,3,TRPO-MADRL,-5815.6513884356655,-5780.713567078144
561,3,TRPO-MADRL,-5651.793067726825,-5799.747032188948
562,3,TRPO-MADRL,-6199.980452362217,-5827.035641966948
563,3,TRPO-MADRL,-5773.598662756466,-5848.411344697503
564,3,TRPO-MADRL,-5466.56833950561,-5835.682459441072
565,3,TRPO-MADRL,-6003.382930736385,-5888.021738811041
566,3,TRPO-MADRL,-5359.598731953716,-5924.732049740184
567,3,TRPO-MADRL,-6109.152822174336,-5953.381553984018
568,3,TRPO-MADRL,-5585.990164042342,-5955.264654310474
569,3,TRPO-MADRL,-5076.156189195565,-5922.905030669033
570,3,TRPO-MADRL,-6014.0129714266295,-5939.899581598547
571,3,TRPO-MADRL,-5533.637084108226,-5896.631269136171
572,3,TRPO-MADRL,-5377.383819386922,-5868.022090869918
573,3,TRPO-MADRL,-5375.974386358393,-5846.371483861584
574,3,TRPO-MADRL,-5173.125971540529,-5791.98783685373
575,3,TRPO-MADRL,-5226.535877135371,-5762.5557677453035
576,3,TRPO-MADRL,-5267.941698854736,-5746.858112920154
577,3,TRPO-MADRL,-4980.987172080866,-5709.390499491635
578,3,TRPO-MADRL,-5266.577021759598,-5676.113770286995
579,3,TRPO-MADRL,-5291.687198148393,-5621.156696245402
580,3,TRPO-MADRL,-5285.506112051575,-5586.187810995981
581,3,TRPO-MADRL,-4920.8245215214565,-5531.908484659424
582,3,TRPO-MADRL,-5410.151796771275,-5517.8853175535905
583,3,TRPO-MADRL,-4741.9978506013895,-5483.820740327838
584,3,TRPO-MADRL,-4622.300478829153,-5421.220668378545
585,3,TRPO-MADRL,-5075.371803126751,-5391.609484966189
586,3,TRPO-MADRL,-4824.678299658889,-5358.524894243472
587,3,TRPO-MADRL,-4816.377694941049,-5303.180783946625
588,3,TRPO-MADRL,-4226.115809587867,-5241.281469819881
589,3,TRPO-MADRL,-4087.769533503136,-5186.129517579782
590,3,TRPO-MADRL,-4941.877244031859,-5143.669290111601
591,3,TRPO-MADRL,-5202.449376306991,-5137.3833158857315
592,3,TRPO-MADRL,-4522.789165646207,-5073.9287696246065
593,3,TRPO-MADRL,-5221.670929191399,-5059.356000230569
594,3,TRPO-MADRL,-4463.10126301624,-5034.833803183396
595,3,TRPO-MADRL,-4912.450057124057,-4990.771286611293
596,3,TRPO-MADRL,-5081.059279221011,-4972.668174415805
597,3,TRPO-MADRL,-5216.923189316626,-4966.249749212993
598,3,TRPO-MADRL,-4708.634061007749,-4939.556136198967
599,3,TRPO-MADRL,-4843.374802748418,-4926.366089447282
600,3,TRPO-MADRL,-8390.163305213999,-5052.911186570428
601,3,TRPO-MADRL,-4531.730650461399,-5023.462744634694
602,3,TRPO-MADRL,-4943.5472305749645,-5021.965146974458
603,3,TRPO-MADRL,-4167.34824757907,-4977.995996007237
604,3,TRPO-MADRL,-4139.791136036093,-4931.920153522745
605,3,TRPO-MADRL,-4667.442515053286,-4907.197609642814
606,3,TRPO-MADRL,-4412.272606372444,-4886.855533036854
607,3,TRPO-MADRL,-7495.321316909929,-4970.262313842399
608,3,TRPO-MADRL,-3782.780085731151,-4931.893603247589
609,3,TRPO-MADRL,-3994.539028836429,-4906.78314524788
610,3,TRPO-MADRL,-3982.6905420538246,-4863.075894804963
611,3,TRPO-MADRL,-3757.6006546930944,-4820.392789006331
612,3,TRPO-MADRL,-4629.945871711932,-4812.9355160771665
613,3,TRPO-MADRL,-4162.287006436116,-4810.3823639510965
614,3,TRPO-MADRL,-4043.385111925733,-4808.606987088001
615,3,TRPO-MADRL,-4476.682355125979,-4789.999191531766
616,3,TRPO-MADRL,-4347.732338982984,-4755.810510038806
617,3,TRPO-MADRL,-3898.670034704971,-4730.845744801156
618,3,TRPO-MADRL,-3789.879513113781,-4673.574088158051
619,3,TRPO-MADRL,-3975.3078549479415,-4654.0623518353195
620,3,TRPO-MADRL,-3994.5554064337657,-4617.3465658077075
621,3,TRPO-MADRL,-4090.996427546724,-4577.744051740736
622,3,TRPO-MADRL,-3896.683470305463,-4524.934462980289
623,3,TRPO-MADRL,-3931.802125114208,-4493.861185544548
624,3,TRPO-MADRL,-3618.7664639100753,-4444.8768519910145
625,3,TRPO-MADRL,-3829.925387917514,-4262.467335299155
626,3,TRPO-MADRL,-4134.423880787585,-4246.5750645122025
627,3,TRPO-MADRL,-3498.8109891455274,-4188.785614855025
628,3,TRPO-MADRL,-3847.611181674284,-4175.996132218833
629,3,TRPO-MADRL,-3881.8846078059896,-4165.679871089629
630,3,TRPO-MADRL,-3668.064780413745,-4125.704761704048
631,3,TRPO-MADRL,-3808.778054345451,-4101.564979622967
632,3,TRPO-MADRL,-3960.161529998436,-3960.158588146508
633,3,TRPO-MADRL,-3738.815592225149,-3958.400008406268
634,3,TRPO-MADRL,-3965.337401265542,-3957.2319433034327
635,3,TRPO-MADRL,-3733.407960433058,-3947.2606400386017
636,3,TRPO-MADRL,-3950.628299012076,-3954.9817458113616
637,3,TRPO-MADRL,-3803.1515266827314,-3921.909972010193
638,3,TRPO-MADRL,-4077.0923323227735,-3918.5021850456596
639,3,TRPO-MADRL,-3590.4123982754736,-3900.3832764996496
640,3,TRPO-MADRL,-3822.365047436588,-3874.2105841920734
641,3,TRPO-MADRL,-3741.233075265748,-3849.950613643384
642,3,TRPO-MADRL,-3703.0346174613273,-3842.1251969536384
643,3,TRPO-MADRL,-3699.702039226977,-3838.5180979981656
644,3,TRPO-MADRL,-4079.313657073505,-3842.6783300831885
645,3,TRPO-MADRL,-3683.051276807063,-3830.2181648981204
646,3,TRPO-MADRL,-3998.850939724037,-3826.5323453852134
647,3,TRPO-MADRL,-3396.7373944049814,-3806.5345023491936
648,3,TRPO-MADRL,-3542.231668295105,-3790.95168407643
649,3,TRPO-MADRL,-3609.626750815245,-3790.5860955526364
650,3,TRPO-MADRL,-3215.4454335738938,-3766.0068973788916
651,3,TRPO-MADRL,-3439.8539729394747,-3738.2241010649677
652,3,TRPO-MADRL,-3855.28581889798,-3752.483094255065
653,3,TRPO-MADRL,-3384.625404382123,-3733.963663163379
654,3,TRPO-MADRL,-3445.7513957253805,-3716.518334680155
655,3,TRPO-MADRL,-3295.8653744623,-3701.6303584420966
656,3,TRPO-MADRL,-3668.196322886904,-3696.007089183755
657,3,TRPO-MADRL,-3860.0737196186265,-3692.003576768562
658,3,TRPO-MADRL,-3639.188916275825,-3688.0185097305894
659,3,TRPO-MADRL,-3320.8055126445443,-3662.2372341857495
660,3,TRPO-MADRL,-2852.201218857068,-3626.9889645227104
661,3,TRPO-MADRL,-3393.0826237381125,-3604.6871375117516
662,3,TRPO-MADRL,-3156.010846212785,-3578.801510292954
663,3,TRPO-MADRL,-3619.2876210678696,-3560.489321842758
664,3,TRPO-MADRL,-3104.3422969333624,-3541.046517789073
665,3,TRPO-MADRL,-3101.759404392942,-3512.222292067327
666,3,TRPO-MADRL,-3206.620546498695,-3490.837790916645
667,3,TRPO-MADRL,-3059.789458852134,-3465.1079845722775
668,3,TRPO-MADRL,-2945.3551796466936,-3434.9341101890664
669,3,TRPO-MADRL,-2996.906568367862,-3391.6378266408406
670,3,TRPO-MADRL,-2720.0668929460494,-3353.1184512864
671,3,TRPO-MADRL,-3608.162860551689,-3337.490928119506
672,3,TRPO-MADRL,-2974.709700789984,-3320.6098203749057
673,3,TRPO-MADRL,-3162.205287714209,-3305.40876515167
674,3,TRPO-MADRL,-3293.128081575816,-3292.748818382093
675,3,TRPO-MADRL,-2801.0934026591176,-3276.174737145502
676,3,TRPO-MADRL,-2796.6787220007886,-3250.4477271079545
677,3,TRPO-MADRL,-2908.35329394944,-3212.5704261100127
678,3,TRPO-MADRL,-2713.5612732763598,-3185.727860865782
679,3,TRPO-MADRL,-3343.138978505209,-3181.6233641769754
680,3,TRPO-MADRL,-3205.8021105703574,-3178.0208336212977
681,3,TRPO-MADRL,-2784.74723817118,-3142.682870232669
682,3,TRPO-MADRL,-3007.765346648447,-3108.590535313862
683,3,TRPO-MADRL,-3895.691633450573,-3118.8506440008514
684,3,TRPO-MADRL,-3545.24163084119,-3127.8280887287174
685,3,TRPO-MADRL,-3171.2859617619406,-3140.5914784449124
686,3,TRPO-MADRL,-3096.593253090613,-3128.731903619012
687,3,TRPO-MADRL,-3114.6233337240405,-3127.076403119462
